gene_id,CRV01,CRV02,CRV03,CRV04,CRV05,CRV06,CRV07,MN01,MN02,MN03,MN04,MN05,MN06,MN07,MN08,SAL01,SAL02,SAL03,SAL04,SAL05,SAL06,SAL07,SAL08
Sox17|Sox17,1242,826,544,451,1097,840,1855,1240,322,792,1433,958,5268,3101,1094,1120,519,1190,890,1249,674,2179,2539
Xkr4|Xkr4,61,24,20,39,0,34,116,35,0,0,105,0,0,0,0,24,10,3,0,5,0,0,0
Gm39585|Gm39585,0,59,14,11,0,44,0,54,0,11,0,0,0,0,28,7,0,13,22,0,0,138,30
Mrpl15|Mrpl15,2586,4847,3050,3033,2183,3977,3271,2822,1971,3548,2632,2511,3149,1339,3621,2973,1875,2472,1827,1929,3192,3174,2876
Lypla1|Lypla1,8769,12218,7542,8616,8963,12481,10219,9074,6310,10492,7981,11807,9847,11206,12069,10060,7075,8909,6223,7256,7414,7600,7479
Tcea1|Tcea1,7466,10046,7257,8043,9147,9034,9221,8548,6364,11058,8247,10238,9159,10186,9337,9139,6664,7450,5923,7572,7241,8561,9193
Rgs20|Rgs20,210,208,160,82,290,108,218,204,79,143,158,0,0,0,133,27,66,56,69,358,14,151,119
Gm16041|Gm16041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Oprk1|Oprk1,81,0,32,84,0,0,26,0,0,14,0,0,0,0,43,0,0,0,0,0,0,0,54
Atp6v1h|Atp6v1h,7201,8903,6096,6600,6085,7593,8326,5570,4840,9205,5489,7618,4452,3809,10833,6826,5064,6889,4712,5603,6439,7065,6764
St18|St18,196,298,233,47,169,660,320,333,99,43,362,114,442,0,285,64,172,91,156,446,0,294,117
Rb1cc1|Rb1cc1,5660,1723,3109,5602,6543,5684,4485,5989,4353,4854,2812,2790,5570,6811,6344,4943,3433,5653,3806,3795,2218,6013,5846
4732440D04Rik|4732440D04Rik,304,233,232,224,8,175,289,355,61,212,46,221,25,178,77,162,161,172,124,152,390,66,60
Pcmtd1|Pcmtd1,6984,7543,5208,5013,6486,5643,7267,5058,3178,6075,4695,5497,5369,7126,7332,4920,3660,4533,3781,6607,5394,6581,5858
Mybl1|Mybl1,11,0,74,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,21
Gm39590|Gm39590,0,11,0,0,0,10,18,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
Vcpip1|Vcpip1,4132,6062,5340,5635,6511,4831,5320,5100,2690,5031,3190,4398,4511,5210,4398,3905,3027,3685,2712,3047,4383,5701,4476
1700034P13Rik|1700034P13Rik,5,33,2,7,15,21,20,17,7,5,15,10,14,15,32,9,3,17,6,6,6,57,23
Adhfe1|Adhfe1,281,287,234,213,547,691,459,220,103,258,281,204,391,564,1354,346,135,249,149,416,196,129,453
Rrs1|Rrs1,1228,1962,1566,1456,1323,1895,1588,1311,804,1448,459,958,1469,2055,1914,1472,1203,1879,1189,1231,1552,1855,1715
2610203C22Rik|2610203C22Rik,3409,3980,2743,2619,4129,3189,3974,2155,1498,3590,2430,3051,1460,3629,2534,2553,1918,2489,1856,2704,2939,3512,2922
3110035E14Rik|3110035E14Rik,469,287,233,191,562,228,341,142,558,535,399,0,0,0,51,121,50,154,97,37,240,0,497
Mcmdc2|Mcmdc2,23,43,23,0,40,41,147,14,14,0,25,4,3,124,64,8,21,13,50,237,17,3,30
Snhg6|Snhg6,168,476,236,240,160,183,243,169,96,217,195,145,208,88,320,208,150,210,147,165,182,246,209
Snord87|Snord87,1,2,8,4,2,4,9,5,5,5,0,0,15,0,5,6,1,2,8,13,1,2,4
Cops5|Cops5,2394,3596,2467,2864,3310,3538,3281,3011,1936,4133,1983,3345,4478,2091,4521,3065,2122,2506,2342,2593,2517,3673,3035
Cspp1|Cspp1,842,1088,927,1010,1336,1307,866,735,1064,1082,693,1961,2524,1400,1232,1351,732,720,627,870,888,2422,992
Sgk3|Sgk3,7912,9538,5240,7440,8932,10062,6520,9774,8018,12143,8421,12146,9691,9606,13582,8563,5580,6736,5733,6362,8909,6887,7826
Arfgef1|Arfgef1,1202,935,738,1279,726,1061,1239,1168,1162,1654,995,1478,542,788,1696,841,813,1063,654,1284,1174,1008,849
Prex2|Prex2,146,256,214,68,444,306,663,221,174,258,325,237,195,229,443,138,101,123,250,448,59,575,280
Sulf1|Sulf1,141,28,0,57,0,98,249,102,187,0,0,0,519,0,22506,0,0,0,0,0,0,0,113
Gm39595|Gm39595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A830018L16Rik|A830018L16Rik,0,28,0,37,0,32,61,0,21,0,21,0,0,0,408,16,7,32,0,0,0,0,0
Ncoa2|Ncoa2,1495,2082,1221,1304,1792,1448,1774,1855,956,1622,643,2017,1819,1410,1469,1422,870,1302,1007,943,1244,944,1158
Sbspon|Sbspon,35,88,42,43,0,99,27,71,0,37,34,53,235,0,835,71,9,66,10,7,48,138,262
Terf1|Terf1,1831,2564,2399,2379,1689,2129,2776,1963,1701,2564,1630,3021,1351,3465,1917,2330,1684,2198,1383,1415,1905,2526,2283
Lactb2|Lactb2,4719,5287,4324,4086,4656,4752,4995,3546,3097,5587,3607,5492,2445,5264,4061,4875,3241,3961,3249,3673,4180,6007,3491
Tram1|Tram1,39229,30770,36555,50487,57883,50967,36777,41530,28022,41983,21908,44025,38207,55434,39471,43559,37489,44268,31638,27263,27302,42085,40629
Rpl7|Rpl7,16239,29944,20536,22014,17010,22866,23281,17983,12598,21835,14600,22510,16213,14670,23260,21408,15093,20017,13504,16189,20383,25524,21926
Rdh10|Rdh10,602,540,649,692,227,669,1075,1133,770,708,568,686,1765,597,4251,1117,633,871,753,674,480,362,935
Stau2|Stau2,1125,1725,952,1185,2427,1681,707,910,993,1700,826,1075,1370,989,1398,804,689,893,738,886,1007,967,1062
LOC102634042|LOC102634042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ube2w|Ube2w,6959,9386,6563,7443,7062,6932,8151,6165,4157,8101,4741,7463,5654,8093,7287,6086,4546,5389,4058,4912,5761,6756,4965
LOC108167614|LOC108167614,88,51,43,0,0,13,0,0,14,32,0,0,0,0,0,27,4,0,0,0,3,0,9
Tmem70|Tmem70,3058,5506,4483,4559,4289,4813,4046,3740,2862,5233,3838,4613,3966,3954,4879,3651,2780,3815,2333,2252,3394,3756,3279
Tceb1|Tceb1,8411,12545,7887,8971,9011,10091,9868,7469,4750,8876,6386,8623,5597,7369,8622,8742,6074,7397,5602,8232,7772,9613,7889
Gdap1|Gdap1,78,64,82,108,352,282,231,63,61,50,278,129,0,0,0,68,148,28,68,7,22,256,79
Gm28154|Gm28154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pi15|Pi15,60,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tfap2b|Tfap2b,51,0,26,53,0,0,0,0,0,0,20,0,0,0,27,5,3,34,10,0,0,0,0
Ly96|Ly96,1353,2771,1963,1868,1667,2224,1636,2452,1583,2577,1401,3073,2092,1783,2093,1738,1479,1607,1250,1407,2477,1649,1524
Gm16070|Gm16070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
Crispld1|Crispld1,85,81,27,45,0,134,119,86,0,80,0,252,0,0,0,0,29,113,35,57,0,376,69
Gm28153|Gm28153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Khdc1b|Khdc1b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm29506|Gm29506,2,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paqr8|Paqr8,658,170,418,248,1237,434,821,477,287,638,598,149,449,323,463,418,178,196,285,105,65,620,845
Tmem14a|Tmem14a,168,356,149,161,178,517,266,192,188,139,224,85,0,156,704,138,186,137,136,218,174,84,256
Gm32947|Gm32947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm28836|Gm28836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0,0,0
Gsta3|Gsta3,0,0,9,0,0,0,46,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,14
Mcm3|Mcm3,5050,5999,4702,5138,6163,5625,6685,5427,3876,6161,4824,6652,6554,4448,4433,6334,4111,5494,3692,4521,5051,4482,4132
Efhc1|Efhc1,151,271,173,134,0,287,36,70,36,84,0,128,69,639,1514,173,73,103,158,313,65,118,156
Tram2|Tram2,124,137,113,37,53,83,14,43,72,69,8,288,273,238,189,152,82,92,111,78,185,0,52
Ogfrl1|Ogfrl1,6598,5021,3660,4709,5134,5270,5248,6151,5073,7217,4203,3549,4908,7390,6056,6469,3653,3885,3293,5255,5124,5397,5130
Gm19673|Gm19673,14,52,12,57,0,77,0,54,28,0,10,114,0,0,36,27,84,64,89,42,88,31,96
Gm26524|Gm26524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0
Sdhaf4|Sdhaf4,2285,4451,2507,2088,2210,3138,2791,2541,1876,2922,1804,2618,1767,1758,4665,3086,2063,2692,2028,2223,2388,2495,2717
Smap1|Smap1,3696,2138,2516,3342,2675,3280,3480,2817,2345,3379,1852,1749,2710,4176,3209,3080,1630,2246,2033,2187,1886,3288,2806
B3gat2|B3gat2,196,140,48,215,95,227,13,126,0,17,60,0,0,0,0,84,32,0,59,0,0,159,172
Fam135a|Fam135a,1097,1821,1044,1538,2067,2167,2240,677,793,1518,750,1189,1346,357,1287,1168,811,1504,1099,1725,1013,1429,1266
Gm7846|Gm7846,58,94,79,98,62,87,73,80,67,88,38,102,37,81,51,88,55,59,51,34,69,78,61
Phf3|Phf3,1436,1305,1373,1174,720,1172,1165,1479,1100,2125,1522,2116,1280,2128,2021,1053,726,971,568,952,1059,1314,1217
Lmbrd1|Lmbrd1,14414,19012,12986,12842,13660,15527,17023,14270,10674,16671,11418,15172,10628,17251,19819,12987,9913,11550,9313,11539,13392,14528,13714
Bag2|Bag2,319,215,391,230,260,293,89,277,246,343,349,358,594,301,779,302,129,217,179,388,153,111,434
Gm32229|Gm32229,0,0,0,17,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,7
Rab23|Rab23,403,805,743,576,701,383,667,424,547,390,336,513,833,485,597,442,350,491,468,509,370,475,582
Adgrb3|Adgrb3,64,37,110,16,284,46,0,72,10,0,24,0,0,0,0,0,34,48,98,135,4,0,87
Gm20172|Gm20172,4,0,0,0,5,0,0,0,2,0,0,6,0,0,0,0,0,0,0,1,0,0,3
Prim2|Prim2,815,944,887,763,1041,717,885,790,646,1236,834,954,1605,136,506,782,532,626,770,674,1029,1080,797
Gm39618|Gm39618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700001G17Rik|1700001G17Rik,31,0,0,11,0,34,0,0,0,0,35,59,0,0,23,12,10,0,1,3,21,0,65
Ptp4a1|Ptp4a1,11366,12356,10668,10474,11512,12520,12487,11863,9382,13846,11151,13816,12778,12113,12749,11518,8064,9506,7363,10503,10322,13028,11733
Zfp451|Zfp451,3806,3488,2626,2836,3145,2917,3087,3450,2231,4279,3090,3380,4357,2659,3173,3525,2885,2986,2048,3309,2333,4555,3357
Bend6|Bend6,6134,7253,6488,6432,7385,6811,8036,5603,2721,6513,3895,6109,5887,4678,3557,5776,5096,5174,3671,5386,5849,8677,6256
Gm38471|Gm38471,5,25,41,17,43,84,53,19,12,34,57,15,49,0,7,72,47,64,48,84,77,30,3
Arhgef4|Arhgef4,107,277,262,430,102,162,522,142,208,158,100,297,0,0,201,159,221,220,201,349,273,575,240
Dst|Dst,2849,2458,2476,1829,2038,2167,2158,3319,3990,4982,3041,3885,2640,2910,3880,3135,1774,2750,2178,2796,2937,2032,2961
Mir6896|Mir6896,0,0,0,0,0,1,2,1,0,2,0,0,6,11,1,4,0,3,5,0,2,1,0
LOC108167617|LOC108167617,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fam168b|Fam168b,4348,4774,3913,4139,5034,5018,4723,3991,4234,4835,3404,5316,3541,5947,4018,4931,2792,4029,3397,3851,4490,5171,4712
Ptpn18|Ptpn18,3216,6105,4568,4714,3165,5536,4637,4280,3302,5089,2649,4602,2265,2401,3814,5944,3996,5164,3790,3060,5177,4063,5042
4930568A12Rik|4930568A12Rik,274,246,191,43,39,110,226,105,67,77,62,38,0,57,39,119,118,168,32,78,93,174,93
Prss39|Prss39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mir5103|Mir5103,5,5,2,9,12,0,0,0,5,2,0,0,0,12,6,2,2,4,3,2,6,6,2
Ccdc115|Ccdc115,3710,6372,4571,5611,4673,5618,5694,3728,3161,5805,3303,4428,3911,4375,5011,5374,4084,5225,3377,4480,4917,5646,4543
Imp4|Imp4,5934,8166,6311,6791,8253,9158,8214,6891,4672,8851,6407,9738,8266,9855,5917,7446,5770,6981,5235,7029,8268,8060,7589
Gm32504|Gm32504,30,8,0,0,0,15,0,12,8,6,0,0,0,0,13,0,4,0,0,10,0,0,0
Gm32566|Gm32566,48,121,66,79,76,108,41,123,72,45,74,38,0,132,59,80,74,106,57,25,50,93,98
Gm39624|Gm39624,27,128,86,70,86,32,81,49,0,75,37,49,168,0,19,53,27,54,53,70,122,146,105
Gm33280|Gm33280,13,11,0,21,0,0,55,0,11,0,0,0,0,0,30,0,9,0,0,9,35,53,0
Hs6st1|Hs6st1,1125,1461,1335,1640,985,1097,782,1169,680,1158,673,1442,2262,2044,1644,1412,736,1285,665,1326,1571,980,950
Mir6897|Mir6897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0
Uggt1|Uggt1,4191,4222,4349,3973,5495,5119,4832,4364,2853,5982,3179,4170,6758,1880,5566,4351,2915,4340,3700,3493,5802,4196,4367
Plekhb2|Plekhb2,17819,22408,15874,15076,20767,21686,17716,12402,10647,16977,12674,20911,12829,16710,27453,15212,11726,14726,11388,13981,15074,17629,14279
Ankrd23|Ankrd23,148,0,145,133,0,31,132,142,54,0,0,99,0,208,49,21,43,29,29,13,145,0,83
Cnnm3|Cnnm3,558,594,469,348,350,479,390,496,455,550,314,640,586,104,813,466,319,500,225,417,520,440,510
Ankrd39|Ankrd39,215,453,254,431,108,420,213,346,148,404,295,272,209,22,319,497,275,391,238,204,377,139,247
Sema4c|Sema4c,241,323,378,594,244,711,544,432,268,318,175,267,118,0,240,731,390,514,464,314,471,581,315
Fam178b|Fam178b,52,104,153,78,28,172,93,20,30,47,104,98,0,83,41,105,69,80,30,11,100,138,38
Cox5b|Cox5b,2872,4584,3483,3216,3234,4336,4377,3914,2707,4698,3269,3934,2786,3465,10840,4047,2912,3586,2727,3397,3437,3890,4693
Zap70|Zap70,340,78,84,31,114,115,74,0,50,0,69,49,390,296,128,20,0,101,29,0,0,119,67
Actr1b|Actr1b,3652,4732,3465,4209,3608,5182,5100,2870,2199,4046,3055,3896,2610,1940,4560,3557,2462,4022,2755,2962,3446,3002,3912
Vwa3b|Vwa3b,64,22,43,18,0,0,0,0,23,12,26,0,0,0,180,64,23,23,0,18,50,0,0
Gm39626|Gm39626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm37020|Gm37020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tmem131|Tmem131,1493,968,914,1056,1400,1271,1088,1140,1233,1483,852,1512,724,1540,1581,1134,825,1243,711,1237,853,1914,1203
Inpp4a|Inpp4a,2526,1222,1504,1841,2960,2393,2869,2268,2026,3298,1593,1848,3193,2744,2163,2490,1544,2022,1893,1852,1402,2595,2426
4930439A04Rik|4930439A04Rik,86,50,22,32,0,69,65,39,14,22,41,16,0,112,41,50,29,61,9,0,122,0,89
Neurl3|Neurl3,8438,12125,9761,9752,8033,9862,10692,7011,6438,10935,6315,11638,5922,9052,7088,9301,7562,8837,6455,8206,8784,10348,7430
Arid5a|Arid5a,1377,2519,2249,2289,2746,2042,2333,2194,1910,3378,1896,1911,768,3926,2175,2394,1442,1633,1593,2575,2255,2491,1918
Kansl3|Kansl3,646,1435,736,662,1084,805,721,663,499,675,447,657,814,1099,1124,779,498,780,890,590,728,754,386
Mir6898|Mir6898,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fer1l5|Fer1l5,99,344,238,248,186,276,126,176,193,315,96,248,106,612,291,193,167,218,226,123,162,277,157
Lman2l|Lman2l,3585,5140,4400,4606,5386,6878,5369,4321,2982,5720,4220,6743,2712,7046,6616,4528,3692,4655,4184,4386,5089,3879,3896
Gm33401|Gm33401,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,17,0,0,0,0,0,0,0
Gm33454|Gm33454,43,24,90,85,48,62,48,15,45,83,24,59,47,92,59,98,39,58,38,48,90,14,33
Cnnm4|Cnnm4,3690,3132,3123,3252,5600,3297,4837,3602,2297,3841,2970,3648,4886,5662,2792,3623,2330,2472,2638,2908,3517,3180,2626
2010300C02Rik|2010300C02Rik,89,34,58,81,206,125,123,82,70,48,74,63,102,0,117,50,81,147,48,0,63,171,156
LOC102637491|LOC102637491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
LOC102637336|LOC102637336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm39628|Gm39628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lipt1|Lipt1,339,331,15,241,182,85,322,126,193,296,212,142,0,0,141,52,118,182,61,138,146,0,268
Coa5|Coa5,5666,9556,7838,7132,8960,7633,7668,5750,3298,8571,4652,9170,8377,10052,5783,6133,5092,6390,4970,6857,6563,8566,6062
Unc50|Unc50,6679,8358,6607,7255,7880,7590,7940,7826,5283,9583,6069,9250,5782,7292,7554,7919,6043,7319,5637,6444,7658,7242,7343
Mitd1|Mitd1,1204,904,788,1062,1240,886,923,751,601,899,1070,994,806,1455,899,654,561,571,789,845,857,1465,1027
Mrpl30|Mrpl30,1833,3432,2529,2093,1715,2912,2321,2281,1857,2402,1495,3330,2215,1799,2867,2441,1634,2066,1659,2052,2623,2503,2089
Tsga10|Tsga10,539,1018,1273,774,1155,912,1006,728,582,960,789,1149,1446,778,955,988,768,861,632,1324,665,1045,665
Mgat4a|Mgat4a,8012,9797,7303,7506,9384,9639,10351,6876,5545,8252,6080,7936,7332,8617,6386,8584,6203,7741,5795,7665,8218,11254,6817
Gm39627|Gm39627,0,0,0,0,0,10,0,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4930594C11Rik|4930594C11Rik,203,397,259,370,364,135,310,152,266,696,131,522,69,180,342,173,211,304,291,184,330,352,197
Txndc9|Txndc9,5724,7539,5511,6112,8195,6658,6529,6374,5474,7086,6394,7129,7010,8382,6647,6159,4976,5360,4274,6226,6176,7799,6711
Lonrf2|Lonrf2,0,0,0,64,0,21,16,29,0,0,0,0,0,0,0,36,0,0,0,0,0,0,84
Chst10|Chst10,196,116,187,303,764,568,305,403,214,132,152,315,0,0,67,340,128,316,186,74,26,130,296
Npas2|Npas2,0,5,48,39,86,9,12,0,0,0,0,63,0,0,0,0,3,10,26,3,0,0,0
Pdcl3|Pdcl3,4653,7167,5274,5320,7293,6840,7796,5595,4196,6480,5165,6810,5886,7575,6478,6889,4725,5723,4269,6244,5703,6924,5899
Gm34448|Gm34448,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,10,0
Rev1|Rev1,132,130,191,277,209,346,129,116,125,419,98,325,50,314,342,161,129,201,137,463,206,142,166
Eif5b|Eif5b,5827,5803,4822,5184,7655,4755,5804,6392,4837,9411,5377,6841,8790,8481,8586,6006,4330,4224,3972,6696,4951,7124,4862
Aff3|Aff3,36,0,0,10,0,0,10,0,0,119,68,112,0,0,26,38,11,60,10,0,0,0,25
Gm16150|Gm16150,11,0,0,0,0,56,0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0
LOC108167619|LOC108167619,0,2,0,0,0,55,0,0,0,0,0,0,0,0,32,25,0,0,0,0,0,0,0
Cnot11|Cnot11,108,168,158,122,91,268,186,142,212,207,88,238,73,0,282,155,176,220,108,55,111,53,213
Creg2|Creg2,20,0,119,36,0,113,361,71,80,48,118,99,0,0,23,31,56,62,71,5,43,0,91
D930019O06Rik|D930019O06Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
1700066B17Rik|1700066B17Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gm35600|Gm35600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Snord89|Snord89,0,0,0,0,0,1,0,0,0,7,2,5,0,0,2,0,0,0,0,0,4,0,0
Rnf149|Rnf149,1422,1159,1010,1539,1816,1882,1282,1266,1061,1652,1161,1176,695,1447,1173,1512,804,970,884,829,1206,1334,1580
Tbc1d8|Tbc1d8,1243,1590,1049,1325,942,2108,1843,1192,1149,1452,542,1014,2129,1353,1387,2044,1002,1139,1658,1321,1441,1527,1018
Rpl31|Rpl31,3544,9042,5587,5610,4533,6258,6546,5121,3781,6267,3603,5344,4991,2740,5833,6291,4246,6000,4139,4664,4840,7178,6035
Il1r2|Il1r2,252,170,65,0,93,143,192,50,17,494,37,351,604,403,235,57,169,111,296,386,2181,321,44
Gm16894|Gm16894,12,89,0,23,5,57,30,0,0,6,32,41,22,0,9,53,39,28,28,0,38,15,38
Il1r1|Il1r1,566,187,110,148,778,230,474,37,46,263,453,87,0,1418,847,203,122,168,169,235,145,428,303
Map4k4|Map4k4,2386,2604,2068,1856,2515,2041,2527,2025,1829,2783,1689,2189,1345,3974,2169,2821,1427,1933,1198,2124,1995,2440,2146
Il18rap|Il18rap,145,149,188,129,0,87,101,0,12,114,224,133,0,378,103,72,84,90,143,42,438,0,98
Slc9a2|Slc9a2,221,142,83,17,0,95,139,115,0,0,0,141,0,0,80,0,56,0,20,0,7,222,179
Gm37915|Gm37915,0,0,0,0,0,0,8,19,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
Mfsd9|Mfsd9,343,771,169,444,385,404,532,282,74,236,286,574,0,0,591,464,346,514,302,538,576,305,464
Il1rl1|Il1rl1,924,1068,832,919,766,1151,1090,332,422,865,579,457,811,0,1013,947,554,888,597,865,519,1138,689
Tmem182|Tmem182,54,83,0,13,0,92,0,0,36,0,0,68,0,0,0,0,0,0,27,0,7,153,0
Il1rl2|Il1rl2,4019,7134,4200,5276,4360,6201,5489,4018,3585,6061,3043,5594,2395,5082,2978,5738,3601,4465,3772,6957,5515,4424,4887
Gm30248|Gm30248,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0
2900092D14Rik|2900092D14Rik,210,41,104,63,392,242,139,134,230,62,96,103,0,0,18,38,22,83,73,169,4,0,250
Gm42411|Gm42411,8,5,0,3,0,18,0,24,0,0,51,0,0,0,0,0,0,0,6,0,0,0,3
Pantr1|Pantr1,228,213,371,132,279,463,344,340,346,171,431,116,0,154,93,149,90,151,135,519,43,96,500
Pou3f3|Pou3f3,88,33,51,8,73,317,64,117,232,32,52,68,0,4,73,7,1,17,21,27,12,47,105
Gm29260|Gm29260,68,0,41,0,0,0,0,0,52,0,0,0,0,0,0,0,0,37,0,0,0,0,30
Mrps9|Mrps9,1431,2291,1563,1698,1943,2165,1945,1516,1038,2253,1708,1592,1441,2222,2043,1708,1253,1576,1262,1665,1381,1591,1637
1500015O10Rik|1500015O10Rik,242,33,0,8,0,104,74,12,0,0,147,26,0,130,32503,154,30,22,21,0,0,0,26
Fhl2|Fhl2,142,0,25,0,0,0,36,0,42,0,0,0,0,0,0,0,0,0,11,5,0,0,0
Gm8210|Gm8210,0,3,0,0,3,7,0,3,4,0,0,9,4,0,4,0,0,7,3,8,6,14,7
Nck2|Nck2,58,5,0,0,0,4,0,5,7,0,11,0,45,53,125,0,6,9,0,10,0,0,15
LOC102632770|LOC102632770,49,77,32,46,33,38,56,40,29,61,32,71,49,53,38,61,50,70,35,42,69,75,32
Tgfbrap1|Tgfbrap1,1844,1751,1494,1578,2065,1611,1247,1464,1344,1848,1458,1316,707,1136,1101,1933,813,1442,1192,998,1262,1255,1772
Gm28782|Gm28782,0,0,0,0,0,21,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LOC108167597|LOC108167597,0,0,7,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AI597479|AI597479,2225,3315,2054,2306,3092,2328,2861,1246,1540,1822,1707,2107,3719,1909,1524,1562,1275,1463,1315,1962,1908,2561,1772
Uxs1|Uxs1,2112,2120,1728,1650,1611,1727,1368,1452,1155,1480,931,2237,1706,1176,3132,1988,1353,1603,1206,1240,1428,2365,1501
Tex30|Tex30,1475,2250,1385,1672,1475,1680,2455,1430,1047,1955,1200,1233,1073,1341,1603,1516,692,910,789,1229,952,1654,1108
Ercc5|Ercc5,2229,2157,1313,1454,2665,1892,1719,1862,1242,2946,1549,2918,1012,3719,2422,2047,1824,1654,1346,2037,1943,2047,2238
Tpp2|Tpp2,6493,6868,4612,5356,7017,5672,6496,6520,4207,7702,4146,7198,6852,6030,5087,5663,3277,5228,3437,4334,5239,5099,4512
Col3a1|Col3a1,69,0,0,0,112,28,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
Kdelc1|Kdelc1,1145,1732,801,1324,1833,1844,1996,1636,1078,1558,1468,1446,820,1028,1189,1196,778,1477,1047,1068,1324,2176,1050
Bivm|Bivm,1589,1533,661,889,706,1152,1258,1019,519,845,852,1473,744,203,1365,999,622,713,677,736,552,1234,1242
Col5a2|Col5a2,5,11,72,0,0,78,0,0,0,0,119,0,299,26,0,85,0,0,0,0,0,0,60
Gulp1|Gulp1,452,425,133,59,226,247,79,89,94,263,463,239,0,0,2017,139,24,186,94,417,141,202,121
4930521E06Rik|4930521E06Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wdr75|Wdr75,1611,1984,2112,1563,3325,2004,1985,2367,1548,2205,1793,1914,1745,2401,2356,1628,1010,1644,1004,1454,1745,2099,1700
Tmeff2|Tmeff2,2073,1763,1161,1102,1682,4246,5317,3514,2850,1858,2213,760,937,2262,1151,904,653,683,570,1348,153,1062,5355
9330175M20Rik|9330175M20Rik,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sdpr|Sdpr,3031,2433,1482,551,1471,1853,2349,2184,608,1023,2470,3269,7920,4931,4287,1427,529,1255,954,1811,741,1953,3238
Nabp1|Nabp1,3574,7094,2292,3599,3363,3875,4400,2060,1953,4467,2720,5119,362,2205,2628,3490,1799,2291,1522,3798,3302,4370,2650
Dnah7c|Dnah7c,7,0,15,10,31,43,8,31,5,8,13,6,61,10,7,47,7,33,0,0,0,10,12
Slc39a10|Slc39a10,6534,5230,4298,3718,6631,5525,4746,6466,4271,6421,5270,6827,3544,7897,4952,4340,3995,4266,3391,3554,4911,5484,5042
Slc40a1|Slc40a1,29273,40108,30673,28415,29661,33142,32988,23363,20594,33792,23158,32315,31098,25953,24497,24963,20440,26871,20532,22284,26012,31850,24059
Myo1b|Myo1b,2880,3294,3165,2946,3850,3924,3276,4603,2422,4035,2819,4264,5878,3552,2343,3499,2141,2928,2063,2745,2592,4090,3283
